gene_id	GO_Annotation
LOC111136460	GO:0006486; GO:0006486; GO:0008194; GO:0016020; GO:0016020; GO:0016758; GO:0016758
LOC111136461	GO:0005694; GO:0006357; GO:0043035
LOC111136462	GO:0004842; GO:0005515; GO:0005737; GO:0051603
LOC111136465	GO:0000993; GO:0005634; GO:0005634; GO:0006325; GO:0006397; GO:0008270; GO:0008270; GO:0032044; GO:0032786; GO:0032786; GO:0034243
LOC111136466	GO:0005515; GO:0005737; GO:0006914; GO:0042594
LOC111136467	GO:0003677; GO:0046983
LOC111136468	GO:0000049; GO:0002943; GO:0005737; GO:0017150; GO:0017150; GO:0050660
LOC111136469	GO:0016020; GO:0016255; GO:0034394; GO:0042765
LOC111136471	GO:0000727; GO:0003682; GO:0003688; GO:0003697; GO:0006270; GO:0006270; GO:0031261; GO:1902977
LOC111136474	GO:0006612; GO:0031849; GO:0051205
LOC111136475	GO:0004364; GO:0005737; GO:0006749
LOC111136476	GO:0005112; GO:0005509; GO:0007154; GO:0007219; GO:0016020
LOC111136477	GO:0000122; GO:0000978; GO:0004879; GO:0008270; GO:0009755; GO:0030154; GO:0045944
LOC111136479	GO:0004198; GO:0004198; GO:0005737; GO:0006508; GO:0006508
LOC111136480	GO:0005096; GO:0005634; GO:0005829; GO:0006913; GO:0031267; GO:0048471; GO:0090630
LOC111136482	GO:0004715; GO:0005102; GO:0005524; GO:0006468; GO:0007169; GO:0030154; GO:0031234; GO:0045087
LOC111136483	GO:0005737; GO:0016651; GO:0050660; GO:0051537
LOC111136484	GO:0005515; GO:0034975; GO:0072546
LOC111136485	GO:0008180; GO:0008180; GO:0010387
LOC111136487	GO:0003735; GO:0005763
LOC111136488	GO:0004672; GO:0005524; GO:0005886; GO:0006468; GO:0006468
LOC111136492	GO:0016491
LOC111136493	GO:0005515
LOC111136494	GO:0005524; GO:0051131; GO:0140662
LOC111136495	GO:0007219; GO:0016567
LOC111136497	GO:0000287; GO:0002189; GO:0004749; GO:0005737; GO:0006015; GO:0006164
LOC111136499	GO:0005634; GO:0006203; GO:0008832
LOC111136502	GO:0005654; GO:0007219; GO:0008270; GO:0016567; GO:0061630
LOC111136503	GO:0005515
LOC111136504	GO:0003954; GO:0005747; GO:0006120; GO:0045272
LOC111136505	GO:0005507; GO:0005743; GO:0006878; GO:0016531; GO:0033617
LOC111136506	GO:0005634; GO:0016422; GO:0099122
LOC111136507	GO:0032039; GO:0034472
LOC111136509	GO:0005634; GO:0006364
LOC111136514	GO:0004707; GO:0005524; GO:0005634; GO:0005737; GO:0006468; GO:0007166; GO:0035556
LOC111136515	GO:0005747; GO:0008137
LOC111136516	GO:0005868; GO:0042073; GO:0045503; GO:0045504
LOC111136517	GO:0000056; GO:0000447; GO:0000472; GO:0000480; GO:0003723; GO:0003723; GO:0005730; GO:0030686; GO:0030688
LOC111136519	GO:0005789; GO:0005789; GO:0005886; GO:0033149; GO:0061817; GO:0090158
LOC111136520	GO:0004689; GO:0005516; GO:0005524; GO:0005964; GO:0005978; GO:0006468
LOC111136521	GO:0006888; GO:0030008; GO:0030008
LOC111136522	GO:0000462; GO:0003723; GO:0003735; GO:0003735; GO:0005840; GO:0005840; GO:0006412; GO:0006412; GO:0022627
LOC111136523	GO:0008270; GO:0030544; GO:0044325; GO:0048471; GO:1901018
LOC111136524	GO:0003774; GO:0005515; GO:0005524; GO:0016459
LOC111136525	GO:0004888; GO:0004888; GO:0005230; GO:0007165; GO:0007268; GO:0016020; GO:0016020; GO:0030594; GO:0034220; GO:0034220; GO:0042391; GO:0043005; GO:0045202; GO:0050877
LOC111136526	GO:0004514; GO:0004514; GO:0005737; GO:0009435; GO:0009435; GO:0034213
LOC111136528	GO:0003993; GO:0046872
LOC111136529	GO:0005509; GO:0005509; GO:0005543; GO:0006644; GO:0006644; GO:0016042; GO:0016042; GO:0047498; GO:0050482
LOC111136530	GO:0000289; GO:0003723; GO:0004535; GO:0005737; GO:0005783
LOC111136531	GO:0004722; GO:0005509; GO:0005634; GO:0005737
LOC111136533	GO:0005737; GO:0006511; GO:0031624; GO:0043130; GO:0043130
LOC111136534	GO:0005576; GO:0008083; GO:0008201; GO:0048332
LOC111136535	GO:0000139; GO:0000139; GO:0005802; GO:0006895; GO:0034067; GO:0043001
LOC111136536	GO:0004197; GO:0004197; GO:0006508; GO:0006508; GO:0042981
LOC111136537	GO:0005515
LOC111136538	GO:0004364; GO:0004602; GO:0005739; GO:0005777; GO:0006749
LOC111136540	GO:0016491
LOC111136541	GO:0003723; GO:0005515; GO:0005576; GO:0005634; GO:0006397; GO:0030414
LOC111136543	GO:0004347; GO:0004347; GO:0005829; GO:0006094; GO:0006094; GO:0006096; GO:0006096; GO:0048029; GO:0051156; GO:0097367
LOC111136544	GO:0003254; GO:0005085; GO:0005634; GO:0006606; GO:0017080; GO:0031267; GO:0044325; GO:0060047; GO:2000649
LOC111136545	GO:0000076; GO:0006281; GO:0006281; GO:0030896; GO:0030896; GO:0031573; GO:0071479
LOC111136547	GO:0005506; GO:0008395; GO:0016705; GO:0020037
LOC111136548	GO:0005388; GO:0005388; GO:0005524; GO:0006874; GO:0016020; GO:0016887; GO:0070588
LOC111136549	GO:0004482; GO:0004482; GO:0005634; GO:0005845; GO:0006370; GO:0006370
LOC111136550	GO:0005739
LOC111136551	GO:0000724; GO:0003676; GO:0005524; GO:0005634; GO:0005694; GO:0005737; GO:0006260; GO:0006268; GO:0008270; GO:0009378; GO:0043138
LOC111136552	GO:0004930; GO:0007186; GO:0016020
LOC111136554	GO:0003697; GO:0005543; GO:0006355; GO:0006607; GO:0006999; GO:0017056; GO:0017056; GO:0031965; GO:0031965; GO:0044613; GO:0044615
LOC111136555	GO:0005783; GO:0006486; GO:0052925
LOC111136556	GO:0003333; GO:0015179; GO:0016020
LOC111136557	GO:0003958; GO:0003958; GO:0005829; GO:0009725; GO:0010181; GO:0010181; GO:0050660
LOC111136558	GO:0005509
LOC111136559	GO:0005509
LOC111136560	GO:0005524; GO:0005832; GO:0006457; GO:0006457; GO:0016887; GO:0051082; GO:0051082; GO:0140662; GO:0140662
LOC111136561	GO:0005509
LOC111136562	GO:0003950
LOC111136563	GO:0003697; GO:0003723; GO:0003723; GO:0005634; GO:0005737; GO:0016070; GO:0043565; GO:0043565
LOC111136564	GO:0001517; GO:0006044; GO:0006790
LOC111136566	GO:0005509
LOC111136567	GO:0001517; GO:0006044; GO:0006790
LOC111136571	GO:0004579; GO:0016020; GO:0016020; GO:0018279; GO:0043687
LOC111136572	GO:0006915; GO:0045095
LOC111136573	GO:0009435; GO:0033735; GO:0050661
LOC111136574	GO:0005884; GO:0005886; GO:0030427; GO:0030833; GO:0030864; GO:0051015
LOC111136575	GO:0042406; GO:0051082; GO:0070072
LOC111136576	GO:0000978; GO:0000981; GO:0006355; GO:0006355; GO:0009653; GO:0030154
LOC111136578	GO:0003735; GO:0003735; GO:0005739; GO:0005840; GO:0006412
LOC111136579	GO:0003735; GO:0003735; GO:0005762; GO:0006412
LOC111136580	GO:0005506; GO:0008395; GO:0016705; GO:0020037
LOC111136583	GO:0000785; GO:0004842; GO:0005654; GO:0008270; GO:0045893
LOC111136584	GO:0005109; GO:0005125; GO:0005576; GO:0005576; GO:0005615; GO:0007275; GO:0007275; GO:0030182; GO:0045165; GO:0060070
LOC111136585	GO:0000030; GO:0005515; GO:0005783; GO:0030968; GO:0035269
LOC111136586	GO:0005737; GO:0007165
LOC111136587	GO:0005506; GO:0005506; GO:0016491; GO:0016491; GO:0051537; GO:0071949
LOC111136591	GO:0005737; GO:0005856; GO:0030866; GO:0051015; GO:0051639
LOC111136592	GO:0005737; GO:0006469; GO:0032007; GO:0032007; GO:0048011; GO:0048011
LOC111136594	GO:0004180
LOC111136595	GO:0005515; GO:0005524; GO:0015616; GO:0140658
LOC111136596	GO:0005815; GO:0005874; GO:0035556
LOC111136597	GO:0003950; GO:0008270
LOC111136598	GO:0006656
LOC111136601	GO:0005515; GO:0005682
LOC111136602	GO:0003713; GO:0003713; GO:0005634; GO:0005634; GO:0006357; GO:0016513; GO:0043565
LOC111136603	GO:0005515
LOC111136606	GO:0000978; GO:0000981; GO:0006357; GO:0030154
LOC111136607	GO:0001734; GO:0005634; GO:0005634; GO:0016422; GO:0036396; GO:0080009
LOC111136609	GO:0005044; GO:0005737; GO:0016020; GO:0016020
LOC111136610	GO:0005815; GO:0005874; GO:0035556
LOC111136611	GO:0003924; GO:0005246; GO:0005525; GO:0005525; GO:0005886
LOC111136612	GO:0016020; GO:0016020
LOC111136614	GO:0004061; GO:0004061; GO:0019441; GO:0019441
LOC111136615	GO:0005643; GO:0005643; GO:0006606; GO:0016973; GO:0017056; GO:0017056
LOC111136617	GO:0016020; GO:0022857; GO:0055085
LOC111136621	GO:0005737; GO:0005739; GO:0006099; GO:0006099; GO:0019752; GO:0030060; GO:0030060
LOC111136622	GO:0001691; GO:0004864; GO:0005739; GO:0006470; GO:0008138; GO:0019903; GO:0062030; GO:2001244
LOC111136623	GO:0005509; GO:0005509; GO:0005576; GO:0005576; GO:0005764; GO:0007160; GO:0007160
LOC111136624	GO:0002181; GO:0003723; GO:0003735; GO:0003735; GO:0005840; GO:0005840
LOC111136627	GO:0005515; GO:0006828; GO:0015279; GO:0016020; GO:0016020; GO:0034703; GO:0051480; GO:0070588; GO:0070588; GO:0070679
LOC111136628	GO:0000287; GO:0004197; GO:0006508; GO:0016311; GO:0042357; GO:0050333
LOC111136629	GO:0000462; GO:0005730; GO:0032040
LOC111136633	GO:0016722
LOC111136634	GO:0016020; GO:0016263; GO:0016267
LOC111136635	GO:0000175; GO:0000176; GO:0000177; GO:0003723; GO:0004519; GO:0016075
LOC111136638	GO:0000226; GO:0008017; GO:0035556; GO:0072686
LOC111136639	GO:0000139; GO:0005537; GO:0005789; GO:0005793; GO:0006888; GO:0007029; GO:0007030; GO:0030134
LOC111136640	GO:0005262; GO:0005515; GO:0016020; GO:0050982
LOC111136641	GO:0005509
LOC111136642	GO:0016491
LOC111136643	GO:0006368; GO:0031491; GO:0032968; GO:0035101
LOC111136644	GO:0000785; GO:0004298; GO:0004842; GO:0005654; GO:0005839; GO:0008270; GO:0045893; GO:0051603
LOC111136645	GO:0004623; GO:0006644; GO:0050482
LOC111136646	GO:0005763; GO:0005763
LOC111136647	GO:0000785; GO:0004842; GO:0005515; GO:0005654; GO:0008270; GO:0045893
LOC111136649	GO:0005886; GO:0007156; GO:0007411; GO:0030424; GO:0070593; GO:0098632
LOC111136650	GO:0005515; GO:0007165
LOC111136651	GO:0005254; GO:0005524; GO:0006811; GO:0016020; GO:0016020; GO:0016887; GO:0055085; GO:0055085; GO:0140359
LOC111136652	GO:0005524; GO:0016020; GO:0016020; GO:0016887; GO:0055085; GO:0055085; GO:0140359
LOC111136654	GO:0003714; GO:0003723; GO:0003950; GO:0005634; GO:0005737; GO:0010629
LOC111136657	GO:0004366; GO:0005783; GO:0019432
LOC111136660	GO:0006338; GO:0031011; GO:0031011
LOC111136661	GO:0004197; GO:0004197; GO:0006508; GO:0006508; GO:0042981
LOC111136662	GO:0004364; GO:0004602; GO:0005739; GO:0005777; GO:0006749
LOC111136663	GO:0005515; GO:0005524
LOC111136665	GO:0005102
LOC111136666	GO:0003723; GO:0003723; GO:0003746; GO:0003746; GO:0043022; GO:0043022; GO:0045901; GO:0045901; GO:0045905
LOC111136667	GO:0003723; GO:0003723; GO:0005654; GO:0010468
LOC111136668	GO:0000139; GO:0006621; GO:0006890
LOC111136669	GO:0003774; GO:0005524; GO:0005654; GO:0016459; GO:0016459; GO:0019903; GO:0043491; GO:0048471; GO:0048812; GO:0051015; GO:2000134
LOC111136670	GO:0005634
LOC111136672	GO:0003676; GO:0005515; GO:0005634; GO:0005634; GO:0005847; GO:0006378
LOC111136673	GO:0000977; GO:0000981; GO:0000981; GO:0005634; GO:0006357; GO:0030182
LOC111136674	GO:0004180
LOC111136675	GO:0005524; GO:0005634; GO:0005694; GO:0007131; GO:0016887; GO:0051598
LOC111136677	GO:0005886; GO:0015250; GO:0055085
LOC111136678	GO:0003723; GO:0005634; GO:0006397
LOC111136679	GO:0019825; GO:0020037
LOC111136681	GO:0005829; GO:0018738; GO:0018738; GO:0046294; GO:0046294
LOC111136682	GO:0006915; GO:0042981
LOC111136683	GO:0003712; GO:0016592; GO:0016592
LOC111136684	GO:0005886; GO:0015275; GO:0098703; GO:0098703
LOC111136689	GO:0000785; GO:0004842; GO:0005515; GO:0005654; GO:0008270; GO:0045893
LOC111136690	GO:0000785; GO:0004842; GO:0005654; GO:0008270; GO:0045893
LOC111136691	GO:0005515
LOC111136692	GO:0005737; GO:0006508; GO:0006508; GO:0006915; GO:0006919; GO:0097199; GO:0097200
LOC111136693	GO:0005886; GO:0007009; GO:0055091; GO:0071709; GO:0097035
LOC111136696	GO:0008028; GO:0015718; GO:0055085
LOC111136698	GO:0005634; GO:0005737; GO:0031122; GO:0035371; GO:0051010
LOC111136699	GO:0007158; GO:0007268; GO:0009986; GO:0038023; GO:0042043; GO:0045202; GO:0045211; GO:0048488; GO:0050804; GO:0097104; GO:0097105
LOC111136700	GO:0016491
LOC111136701	GO:0003735; GO:0005761; GO:0005761; GO:0032543
LOC111136702	GO:0003924; GO:0005525
LOC111136703	GO:0005634; GO:0005737; GO:0008307; GO:0030018; GO:0042805; GO:0045214; GO:0060537
LOC111136704	GO:0000012; GO:0003697; GO:0003725; GO:0005634; GO:0006302; GO:0030983; GO:0033699; GO:1990165
LOC111136706	GO:0016020; GO:0016020
LOC111136709	GO:0004126; GO:0004126; GO:0005829; GO:0008270; GO:0008270; GO:0009972; GO:0009972
LOC111136710	GO:0004672; GO:0005524; GO:0006468; GO:0043539
LOC111136711	GO:0008270
LOC111136714	GO:0000977; GO:0000981; GO:0005634; GO:0006990
LOC111136715	GO:0003676
LOC111136716	GO:0004930; GO:0005886; GO:0007166; GO:0007189
LOC111136717	GO:0004061; GO:0004061; GO:0019441; GO:0019441
LOC111136721	GO:0005515; GO:0005615; GO:0031012
LOC111136722	GO:0007019; GO:0008017; GO:0008352; GO:0008352; GO:0051013
LOC111136723	GO:0004814; GO:0004814; GO:0005524; GO:0005524; GO:0005739; GO:0006420; GO:0006420; GO:0032543
LOC111136724	GO:0005886; GO:0007009; GO:0055091; GO:0071709; GO:0097035
LOC111136725	GO:0016300; GO:0030488
LOC111136726	GO:0005515; GO:0007275; GO:0030154
LOC111136727	GO:0000408; GO:0004674; GO:0004674; GO:0005524; GO:0005634; GO:0005829; GO:0006468; GO:0006468; GO:0070525
LOC111136729	GO:0005634; GO:0005737; GO:0006511; GO:0008541; GO:0043130; GO:0061133; GO:0070628
LOC111136731	GO:0005768; GO:0005794; GO:0005802; GO:0006622; GO:0006622; GO:0019904
LOC111136733	GO:0003729; GO:0005829
LOC111136734	GO:0005262; GO:0005509; GO:0005515; GO:0016020; GO:0016020; GO:0050982
LOC111136735	GO:0016799
LOC111136736	GO:0005576; GO:0016787
LOC111136737	GO:0016491
LOC111136739	GO:0005515; GO:0007165
LOC111136741	GO:0038023
LOC111136742	GO:0038023
LOC111136745	GO:0005737; GO:0008146; GO:0008146; GO:0051923
LOC111136748	GO:0008180; GO:0008180; GO:0010387
LOC111136749	GO:0003735; GO:0005762; GO:0032543
LOC111136751	GO:0005794; GO:0015297
LOC111136753	GO:0005737; GO:0008146; GO:0008146; GO:0051923
LOC111136755	GO:0005504; GO:0005634; GO:0005829; GO:0015908
LOC111136758	GO:0005739; GO:0009058; GO:0032981
LOC111136759	GO:0006812; GO:0015267; GO:0046930; GO:0046931; GO:0051715
LOC111136760	GO:0004674; GO:0005524; GO:0006468; GO:0006468
LOC111136762	GO:0005815; GO:0005876; GO:0005881; GO:0008017; GO:0072686; GO:0090307
LOC111136764	GO:0003723; GO:0003723; GO:0005634
LOC111136765	GO:0003924; GO:0005246; GO:0005525; GO:0005525; GO:0005886
LOC111136766	GO:0016836
LOC111136767	GO:0005515
LOC111136769	GO:0000209; GO:0005515; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111136770	GO:0004177; GO:0004177; GO:0006508; GO:0006508; GO:0008270; GO:0008270
LOC111136773	GO:0004930; GO:0007166; GO:0007186; GO:0016020
LOC111136774	GO:0005515; GO:0005886
LOC111136775	GO:0003854; GO:0006694
LOC111136776	GO:0003341; GO:0005930; GO:1904158
LOC111136778	GO:0008270
LOC111136780	GO:0000278; GO:0000922; GO:0000923; GO:0000930; GO:0005813; GO:0007020; GO:0031122; GO:0043015; GO:0043015; GO:0051011; GO:0051225; GO:0051321
LOC111136781	GO:0005739
LOC111136783	GO:0005789; GO:0005789; GO:0008250; GO:0018279; GO:0018279
LOC111136784	GO:0005615; GO:0062023
LOC111136786	GO:0003676
LOC111136787	GO:0005747
LOC111136789	GO:0003735; GO:0003735; GO:0005763; GO:0005840; GO:0005840; GO:0032543; GO:0070181
LOC111136790	GO:0016020; GO:0016020; GO:0035725
LOC111136791	GO:0005509
LOC111136792	GO:0004364; GO:0005737; GO:0006749
LOC111136793	GO:0005385; GO:0005886; GO:0071577
LOC111136794	GO:0031965
LOC111136797	GO:0005102
LOC111136799	GO:0005515
LOC111136800	GO:0005741; GO:0035694; GO:0035695
LOC111136801	GO:0005515
LOC111136802	GO:0004970; GO:0005886
LOC111136803	GO:0004222; GO:0006508; GO:0008270; GO:0016020
LOC111136804	GO:0005515
LOC111136806	GO:0005515
LOC111136807	GO:0006661; GO:0010008; GO:0033674; GO:0070772
LOC111136808	GO:0006814; GO:0015293; GO:0016020; GO:0055085
LOC111136809	GO:0006814; GO:0015293; GO:0016020; GO:0055085
LOC111136810	GO:0001405; GO:0001671; GO:0030150
LOC111136811	GO:0005952; GO:0034237
LOC111136814	GO:0005506; GO:0005737; GO:0006082; GO:0006805; GO:0016712; GO:0020037; GO:0020037; GO:0043231
LOC111136815	GO:0016787
LOC111136816	GO:0003677; GO:0006310; GO:0015074
LOC111136819	GO:0005684; GO:0071014
LOC111136820	GO:0000470; GO:0003723; GO:0005730; GO:0009383; GO:0070475
LOC111136821	GO:0004766; GO:0005829; GO:0008295
LOC111136823	GO:0003723; GO:0034470; GO:0071013
LOC111136825	GO:0005125; GO:0005576
LOC111136829	GO:0001517; GO:0006044; GO:0006790
LOC111136830	GO:0005768; GO:0006886; GO:0006886; GO:0030904; GO:0042147
LOC111136831	GO:0007219; GO:0016567
LOC111136832	GO:0005769; GO:0005770; GO:0006622; GO:0008333; GO:0031313; GO:0035091; GO:0035091; GO:0045022
LOC111136833	GO:0004197; GO:0004197; GO:0006508; GO:0006508; GO:0042981
LOC111136838	GO:0032039; GO:0034472
LOC111136839	GO:0005886; GO:0030171; GO:1902600
LOC111136840	GO:0004364; GO:0006749
LOC111136841	GO:0005789; GO:0005789; GO:0005886; GO:0033149; GO:0061817; GO:0090158
LOC111136845	GO:0003677; GO:0005085; GO:0005829; GO:0008270; GO:0016192; GO:0030139; GO:0031267
LOC111136847	GO:0005886; GO:0017147; GO:0030178
LOC111136849	GO:0005516; GO:0005516; GO:0005886; GO:0016286; GO:0016286; GO:0043005; GO:0043025; GO:0071805
LOC111136850	GO:0005739; GO:0018773
LOC111136851	GO:0005515
LOC111136852	GO:0005509; GO:0005509; GO:0005576; GO:0005576; GO:0005764; GO:0007160; GO:0007160
LOC111136853	GO:0005615; GO:0062023
LOC111136854	GO:0005515; GO:0005886; GO:0030054; GO:0035332
LOC111136855	GO:0005515
LOC111136857	GO:0003676; GO:0008270
LOC111136858	GO:0004714; GO:0005515; GO:0005524; GO:0006468; GO:0007169; GO:0007275; GO:0008284; GO:0009925; GO:0033674; GO:0043235
LOC111136859	GO:0016722
LOC111136860	GO:0003924; GO:0005246; GO:0005525; GO:0005525; GO:0005886
LOC111136861	GO:0005262; GO:0005515; GO:0016020; GO:0050982
LOC111136864	GO:0005515; GO:0005886
LOC111136865	GO:0003924; GO:0005246; GO:0005525; GO:0005525; GO:0005886
LOC111136866	GO:0006886; GO:0030117; GO:0030122; GO:0030122; GO:0035615; GO:0035615; GO:0072583; GO:0072583
LOC111136867	GO:0003677; GO:0003678; GO:0003678; GO:0005524; GO:0005634; GO:0006289; GO:0016818; GO:1990918
LOC111136868	GO:0016627; GO:0050660
LOC111136872	GO:0016627
LOC111136873	GO:0004345; GO:0004345; GO:0005783; GO:0006006; GO:0006006; GO:0006098; GO:0009051; GO:0017057; GO:0050661; GO:0050661
LOC111136875	GO:0003723; GO:0005515; GO:0005634; GO:0005730; GO:0006364; GO:0032040
LOC111136878	GO:0000815; GO:0005771; GO:0015031; GO:0032509; GO:0045324
LOC111136879	GO:0005515; GO:0035556
LOC111136882	GO:0005737
LOC111136883	GO:0015918; GO:0032934
LOC111136884	GO:0000785; GO:0004842; GO:0005654; GO:0008270; GO:0045893
LOC111136885	GO:0008270
LOC111136886	GO:0003723; GO:0003723; GO:0005654; GO:0043484; GO:1990904
LOC111136887	GO:0000184; GO:0000184
LOC111136888	GO:0008285; GO:0016020; GO:0032007
LOC111136889	GO:0016592
LOC111136890	GO:0003735; GO:0003735; GO:0005761; GO:0005761; GO:0005762; GO:0032543
LOC111136892	GO:0008028; GO:0015718; GO:0055085
LOC111136893	GO:0005515
LOC111136894	GO:0004842
LOC111136896	GO:0006886; GO:0030122; GO:0031410; GO:0035615; GO:0072583
LOC111136897	GO:0016020; GO:0016192; GO:0016192
LOC111136898	GO:0004376; GO:0004376; GO:0006506; GO:0006506; GO:0016020; GO:0016020; GO:0051751; GO:0051751; GO:1990529
LOC111136900	GO:0000785; GO:0004842; GO:0005654; GO:0008270; GO:0045893
LOC111136901	GO:0005515; GO:0005886
LOC111136902	GO:0005515
LOC111136904	GO:0004930; GO:0005886; GO:0007166; GO:0007189
LOC111136905	GO:0006661; GO:0010008; GO:0033674; GO:0070772
LOC111136907	GO:0004930; GO:0007166; GO:0007186; GO:0016020
LOC111136908	GO:0005509; GO:0007156; GO:0016020
LOC111136911	GO:0003677; GO:0003723; GO:0005515; GO:0005524; GO:0005794; GO:0006281; GO:0140664
LOC111136912	GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0007165; GO:0018105; GO:0090090
LOC111136913	GO:0016020; GO:0016020
LOC111136914	GO:0005634; GO:0006355
LOC111136915	GO:0008028; GO:0015718; GO:0055085
LOC111136916	GO:0003756; GO:0005783; GO:0006457
LOC111136917	GO:0003682; GO:0005634; GO:0010468
LOC111136918	GO:0003837; GO:0033396
LOC111136920	GO:0005515
LOC111136921	GO:0004594; GO:0004594; GO:0005524; GO:0005524; GO:0005634; GO:0005829; GO:0015937; GO:0015937
LOC111136922	GO:0003677; GO:0005634; GO:0005737
LOC111136924	GO:0005515; GO:0005524; GO:0140658
LOC111136925	GO:0004672; GO:0004672; GO:0005524; GO:0006468
LOC111136927	GO:0004222; GO:0004222; GO:0006508; GO:0008270; GO:0016020
LOC111136928	GO:0016020
LOC111136929	GO:0000176; GO:0000177; GO:0005730; GO:0016075; GO:0034427; GO:0034475; GO:0071028; GO:0071051
LOC111136930	GO:0016020
LOC111136931	GO:0016020
LOC111136933	GO:0005509
LOC111136934	GO:0000978; GO:0000981; GO:0006357
LOC111136935	GO:0005515
LOC111136937	GO:0005524; GO:0006874; GO:0015203; GO:0015662; GO:0016020; GO:0016020; GO:0016887; GO:0019829; GO:1902047
LOC111136938	GO:0005515; GO:0005737; GO:0005834; GO:0007186; GO:0030159
LOC111136939	GO:0003333; GO:0015179; GO:0016020
LOC111136940	GO:0004332; GO:0004332; GO:0005829; GO:0006096; GO:0006096; GO:0030388
LOC111136942	GO:0005615; GO:0062023
LOC111136943	GO:0000978; GO:0000981; GO:0002376; GO:0005515; GO:0005634; GO:0006357
LOC111136945	GO:0007224
LOC111136947	GO:0007158; GO:0007268; GO:0009986; GO:0016020; GO:0038023; GO:0042043; GO:0042043; GO:0045202; GO:0048488; GO:0050804; GO:0097104; GO:0097105
LOC111136948	GO:0000978; GO:0000981; GO:0006355
LOC111136949	GO:0006486; GO:0006486; GO:0016020; GO:0016020; GO:0036065; GO:0046920
LOC111136950	GO:0005049; GO:0005643; GO:0005737; GO:0006611; GO:0031267
LOC111136954	GO:0070403
LOC111136958	GO:0005515
LOC111136959	GO:0000978; GO:0000981; GO:0000981; GO:0005634; GO:0006357; GO:0030154
LOC111136960	GO:0001653; GO:0004383; GO:0004672; GO:0005524; GO:0006182; GO:0006468; GO:0007168; GO:0035556
